merchant_id;sample_order_count;consents;created_at;review;shops
7353383;0;{"terms_of_service":{"agreed_at":"2020-08-28 19:10:23","agreed":true},"privacy_policy":{"agreed_at":"2020-08-28 19:10:23","agreed":true},"intellectual_property":{"agreed_at":"2020-08-28 19:10:23","agreed":true}};Fri Aug 28 2020 22:10:23 GMT+0300 (EEST);{"skipped":{"products":0,"orders":0},"ratings":[],"shared":false,"updated":false,"type":"A"};[{"shop_id":"1979061","shop_data":{"branding":{"brand":"Matthew's Store","countries":[{"code":"US"},{"code":"GB"},{"code":"DE"}]},"import":{"setting":1},"orders_routing":{"enabled":false,"max_item_price_increase":200,"only_same_blueprint":false,"strict_colors":false}}}]
7189830;1;{"terms_of_service":{"agreed_at":"2020-06-17 20:54:24","agreed":true},"privacy_policy":{"agreed_at":"2020-06-17 20:54:24","agreed":true},"intellectual_property":{"agreed_at":"2020-06-17 20:54:24","agreed":true}};Wed Jun 17 2020 23:54:24 GMT+0300 (EEST);{"skipped":{"products":0,"orders":0},"ratings":[],"shared":false,"updated":false,"type":"B"};[{"shop_id":"1776672","shop_data":{"branding":{"brand":"Syntinel","countries":[{"code":"US"},{"code":"GB"},{"code":"DE"}]},"import":{"setting":1},"orders_routing":{"enabled":false,"max_item_price_increase":200,"only_same_blueprint":false,"strict_colors":false}}},{"shop_id":"1776678","shop_data":{"branding":{"brand":"Syntinel","countries":[{"code":"US"},{"code":"GB"},{"code":"DE"}]},"import":{"setting":1},"orders_routing":{"enabled":false,"max_item_price_increase":200,"only_same_blueprint":false,"strict_colors":false}}}]
7048410;0;{"terms_of_service":{"agreed_at":"2020-03-10 20:15:32","agreed":true},"privacy_policy":{"agreed_at":"2020-03-10 20:15:32","agreed":true},"intellectual_property":{"agreed_at":"2020-03-10 20:15:32","agreed":true}};Tue Mar 10 2020 22:15:32 GMT+0200 (EET);{"skipped":{"products":0,"orders":0},"ratings":[],"shared":false,"updated":false,"type":"A"};[{"shop_id":"1595393","shop_data":{"branding":{"brand":"My new store","countries":[{"code":"US"},{"code":"GB"},{"code":"DE"}]},"import":{"setting":1}}}]
7259804;0;{"terms_of_service":{"agreed_at":"2020-07-24 19:38:53","agreed":true},"privacy_policy":{"agreed_at":"2020-07-24 19:38:53","agreed":true},"intellectual_property":{"agreed_at":"2020-07-24 19:38:53","agreed":true}};Fri Jul 24 2020 22:38:53 GMT+0300 (EEST);{"skipped":{"products":0,"orders":0},"ratings":[],"shared":false,"updated":false,"type":"A"};[{"shop_id":"1867195","shop_data":{"branding":{"brand":"Flat land","countries":[{"code":"US"},{"code":"GB"},{"code":"DE"}]},"import":{"setting":1},"orders_routing":{"enabled":false,"max_item_price_increase":200,"only_same_blueprint":false,"strict_colors":false}}}]
7098573;0;{"terms_of_service":{"agreed_at":"2020-04-18 19:39:21","agreed":true},"privacy_policy":{"agreed_at":"2020-04-18 19:39:21","agreed":true},"intellectual_property":{"agreed_at":"2020-04-18 19:39:21","agreed":true}};Sat Apr 18 2020 22:39:21 GMT+0300 (EEST);{"skipped":{"products":0,"orders":0},"ratings":[],"shared":false,"updated":false,"type":"A"};[{"shop_id":"1659018","shop_data":{"branding":{"brand":"ShopViking","countries":[{"code":"US"},{"code":"GB"},{"code":"DE"}]},"import":{"setting":1},"orders_routing":{"enabled":false,"max_item_price_increase":200,"only_same_blueprint":false,"strict_colors":false}}}]
7255620;0;{"terms_of_service":{"agreed_at":"2020-07-22 20:09:11","agreed":true},"privacy_policy":{"agreed_at":"2020-07-22 20:09:11","agreed":true},"intellectual_property":{"agreed_at":"2020-07-22 20:09:11","agreed":true}};Wed Jul 22 2020 23:09:11 GMT+0300 (EEST);{"skipped":{"products":0,"orders":0},"ratings":[],"shared":false,"updated":false,"type":"B"};[{"shop_id":"1861932","shop_data":{"branding":{"brand":"My new store","countries":[{"code":"US"},{"code":"GB"},{"code":"DE"}]},"import":{"setting":1},"orders_routing":{"enabled":false,"max_item_price_increase":200,"only_same_blueprint":false,"strict_colors":false}}}]
7325388;0;{"terms_of_service":{"agreed_at":"2020-08-19 14:27:40","agreed":true},"privacy_policy":{"agreed_at":"2020-08-19 14:27:40","agreed":true},"intellectual_property":{"agreed_at":"2020-08-19 14:27:40","agreed":true}};Wed Aug 19 2020 17:27:40 GMT+0300 (EEST);{"skipped":{"products":0,"orders":0},"ratings":[],"shared":false,"updated":false,"type":"A"};[{"shop_id":"1946169","shop_data":{"branding":{"brand":"Imber Apparel","countries":[{"code":"US"},{"code":"GB"},{"code":"DE"}]},"import":{"setting":1},"orders_routing":{"enabled":false,"max_item_price_increase":200,"only_same_blueprint":false,"strict_colors":false}}}]
7258562;0;{"terms_of_service":{"agreed_at":"2020-07-24 03:35:40","agreed":true},"privacy_policy":{"agreed_at":"2020-07-24 03:35:40","agreed":true},"intellectual_property":{"agreed_at":"2020-07-24 03:35:40","agreed":true}};Fri Jul 24 2020 06:35:40 GMT+0300 (EEST);{"skipped":{"products":0,"orders":0},"ratings":[],"shared":false,"updated":false,"type":"A"};[{"shop_id":"1865662","shop_data":{"branding":{"brand":"HEXX","countries":[{"code":"US"},{"code":"GB"},{"code":"DE"}]},"import":{"setting":1},"orders_routing":{"enabled":false,"max_item_price_increase":200,"only_same_blueprint":false,"strict_colors":false}}}]
7130496;0;{"terms_of_service":{"agreed_at":"2020-05-10 14:34:17","agreed":true},"privacy_policy":{"agreed_at":"2020-05-10 14:34:17","agreed":true},"intellectual_property":{"agreed_at":"2020-05-10 14:34:17","agreed":true}};Sun May 10 2020 17:34:17 GMT+0300 (EEST);{"skipped":{"products":0,"orders":0},"ratings":[],"shared":false,"updated":false,"type":"B"};[{"shop_id":"1699732","shop_data":{"branding":{"brand":"My new store","countries":[{"code":"US"},{"code":"GB"},{"code":"DE"}]},"import":{"setting":1},"orders_routing":{"enabled":false,"max_item_price_increase":200,"only_same_blueprint":false,"strict_colors":false}}}]
7299348;0;{"terms_of_service":{"agreed_at":"2020-08-09 23:12:41","agreed":true},"privacy_policy":{"agreed_at":"2020-08-09 23:12:41","agreed":true},"intellectual_property":{"agreed_at":"2020-08-09 23:12:41","agreed":true}};Mon Aug 10 2020 02:12:41 GMT+0300 (EEST);{"skipped":{"products":0,"orders":0},"ratings":[],"shared":false,"updated":1598466346,"type":"B"};[{"shop_id":"1914983","shop_data":{"branding":{"brand":"Store1717","countries":[{"code":"US"},{"code":"GB"},{"code":"DE"}]},"import":{"setting":1},"orders_routing":{"enabled":false,"max_item_price_increase":200,"only_same_blueprint":false,"strict_colors":false}}}]
7133640;0;{"terms_of_service":{"agreed_at":"2020-05-12 17:08:07","agreed":true},"privacy_policy":{"agreed_at":"2020-05-12 17:08:07","agreed":true},"intellectual_property":{"agreed_at":"2020-05-12 17:08:07","agreed":true}};Tue May 12 2020 20:08:07 GMT+0300 (EEST);{"skipped":{"products":0,"orders":0},"ratings":[],"shared":false,"updated":false,"type":"A"};[{"shop_id":"1703795","shop_data":{"branding":{"brand":"My new store","countries":[{"code":"US"},{"code":"GB"},{"code":"DE"}]},"import":{"setting":1},"orders_routing":{"enabled":false,"max_item_price_increase":200,"only_same_blueprint":false,"strict_colors":false}}}]
7194574;0;{"terms_of_service":{"agreed_at":"2020-06-20 07:13:21","agreed":true},"privacy_policy":{"agreed_at":"2020-06-20 07:13:21","agreed":true},"intellectual_property":{"agreed_at":"2020-06-20 07:13:21","agreed":true}};Sat Jun 20 2020 10:13:21 GMT+0300 (EEST);{"skipped":{"products":0,"orders":0},"ratings":[],"shared":false,"updated":false,"type":"A"};[{"shop_id":"1782912","shop_data":{"branding":{"brand":"My new store","countries":[{"code":"US"},{"code":"GB"},{"code":"DE"}]},"import":{"setting":1},"orders_routing":{"enabled":false,"max_item_price_increase":200,"only_same_blueprint":false,"strict_colors":false}}}]
7155511;0;{"terms_of_service":{"agreed_at":"2020-05-27 23:22:37","agreed":true},"privacy_policy":{"agreed_at":"2020-05-27 23:22:37","agreed":true},"intellectual_property":{"agreed_at":"2020-05-27 23:22:37","agreed":true}};Thu May 28 2020 02:22:37 GMT+0300 (EEST);{"skipped":{"products":0,"orders":0},"ratings":[],"shared":false,"updated":false,"type":"A"};[{"shop_id":"1732028","shop_data":{"branding":{"brand":"Neon Narwhals Inc.","countries":[{"code":"US"},{"code":"GB"},{"code":"DE"}]},"import":{"setting":1},"orders_routing":{"enabled":false,"max_item_price_increase":200,"only_same_blueprint":false,"strict_colors":false}}}]
7073674;0;{"terms_of_service":{"agreed_at":"2020-03-29 04:05:27","agreed":true},"privacy_policy":{"agreed_at":"2020-03-29 04:05:27","agreed":true},"intellectual_property":{"agreed_at":"2020-03-29 04:05:27","agreed":true}};Sun Mar 29 2020 07:05:27 GMT+0300 (EEST);{"skipped":{"products":0,"orders":0},"ratings":[],"shared":false,"updated":false,"type":"A"};[{"shop_id":"1627022","shop_data":{"branding":{"brand":"My new store","countries":[{"code":"US"},{"code":"GB"},{"code":"DE"}]},"import":{"setting":1},"orders_routing":{"enabled":false,"only_same_blueprint":false,"strict_colors":false,"max_item_price_increase":200}}}]
7340655;0;{"terms_of_service":{"agreed_at":"2020-08-24 17:46:43","agreed":true},"privacy_policy":{"agreed_at":"2020-08-24 17:46:43","agreed":true},"intellectual_property":{"agreed_at":"2020-08-24 17:46:43","agreed":true}};Mon Aug 24 2020 20:46:43 GMT+0300 (EEST);{"skipped":{"products":0,"orders":0},"ratings":[],"shared":false,"updated":false,"type":"B"};[{"shop_id":"1964105","shop_data":{"branding":{"brand":"My new store","countries":[{"code":"US"},{"code":"GB"},{"code":"DE"}]},"import":{"setting":1},"orders_routing":{"enabled":false,"max_item_price_increase":200,"only_same_blueprint":false,"strict_colors":false}}}]
7168508;0;{"terms_of_service":{"agreed_at":"2020-06-05 17:54:04","agreed":true},"privacy_policy":{"agreed_at":"2020-06-05 17:54:04","agreed":true},"intellectual_property":{"agreed_at":"2020-06-05 17:54:04","agreed":true}};Fri Jun 05 2020 20:54:04 GMT+0300 (EEST);{"skipped":{"products":0,"orders":0},"ratings":[],"shared":false,"updated":false,"type":"A"};[{"shop_id":"1748736","shop_data":{"branding":{"brand":"6ix9inemerch","countries":[{"code":"US"},{"code":"GB"},{"code":"DE"}]},"import":{"setting":1},"orders_routing":{"enabled":false,"max_item_price_increase":200,"only_same_blueprint":false,"strict_colors":false}}}]
7345249;0;{"terms_of_service":{"agreed_at":"2020-08-26 05:02:04","agreed":true},"privacy_policy":{"agreed_at":"2020-08-26 05:02:04","agreed":true},"intellectual_property":{"agreed_at":"2020-08-26 05:02:04","agreed":true}};Wed Aug 26 2020 08:02:04 GMT+0300 (EEST);{"skipped":{"products":0,"orders":0},"ratings":[],"shared":false,"updated":false,"type":"A"};[{"shop_id":"1969605","shop_data":{"branding":{"brand":"SEGNATURE CLOTHING","countries":[{"code":"US"},{"code":"GB"},{"code":"DE"}]},"import":{"setting":1},"orders_routing":{"enabled":false,"max_item_price_increase":200,"only_same_blueprint":false,"strict_colors":false}}}]
7266789;0;{"terms_of_service":{"agreed_at":"2020-07-28 00:40:14","agreed":true},"privacy_policy":{"agreed_at":"2020-07-28 00:40:14","agreed":true},"intellectual_property":{"agreed_at":"2020-07-28 00:40:14","agreed":true}};Tue Jul 28 2020 03:40:14 GMT+0300 (EEST);{"skipped":{"products":3,"orders":0},"ratings":[],"shared":false,"updated":1596030066,"type":"B"};[{"shop_id":"1875764","shop_data":{"branding":{"brand":"My new store","countries":[{"code":"US"},{"code":"GB"},{"code":"DE"}]},"import":{"setting":1},"orders_routing":{"enabled":false,"max_item_price_increase":200,"only_same_blueprint":false,"strict_colors":false}}}]
7260310;0;{"terms_of_service":{"agreed_at":"2020-07-25 00:34:50","agreed":true},"privacy_policy":{"agreed_at":"2020-07-25 00:34:50","agreed":true},"intellectual_property":{"agreed_at":"2020-07-25 00:34:50","agreed":true}};Sat Jul 25 2020 03:34:50 GMT+0300 (EEST);{"skipped":{"products":0,"orders":0},"ratings":[],"shared":false,"updated":false,"type":"A"};[{"shop_id":"1867841","shop_data":{"branding":{"brand":"GuiZ","countries":[{"code":"US"},{"code":"GB"},{"code":"DE"}]},"import":{"setting":1},"orders_routing":{"enabled":false,"max_item_price_increase":200,"only_same_blueprint":false,"strict_colors":false}}}]
7102098;0;{"terms_of_service":{"agreed_at":"2020-04-21 13:47:41","agreed":true},"privacy_policy":{"agreed_at":"2020-04-21 13:47:41","agreed":true},"intellectual_property":{"agreed_at":"2020-04-21 13:47:41","agreed":true}};Tue Apr 21 2020 16:47:41 GMT+0300 (EEST);{"skipped":{"products":0,"orders":0},"ratings":[{"created_at":1587563281,"rating":5,"feedback":""}],"shared":false,"updated":1587563281,"type":"B"};[{"shop_id":"1663546","shop_data":{"branding":{"brand":"The Chyrnoble Prize","countries":[{"code":"US"},{"code":"GB"},{"code":"DE"}]},"import":{"setting":1},"orders_routing":{"enabled":false,"max_item_price_increase":200,"only_same_blueprint":false,"strict_colors":false}}},{"shop_id":"1664159","shop_data":{"branding":{"brand":"The Chyrnoble Prize","countries":[{"code":"US"},{"code":"GB"},{"code":"DE"}]},"import":{"setting":1},"orders_routing":{"enabled":false,"max_item_price_increase":200,"only_same_blueprint":false,"strict_colors":false}}}]
7164377;0;{"terms_of_service":{"agreed_at":"2020-06-03 02:47:45","agreed":true},"privacy_policy":{"agreed_at":"2020-06-03 02:47:45","agreed":true},"intellectual_property":{"agreed_at":"2020-06-03 02:47:45","agreed":true}};Wed Jun 03 2020 05:47:45 GMT+0300 (EEST);{"skipped":{"products":3,"orders":0},"ratings":[],"shared":false,"updated":1591180466,"type":"B"};[{"shop_id":"1743405","shop_data":{"branding":{"brand":"My new store","countries":[{"code":"US"},{"code":"GB"},{"code":"DE"}]},"import":{"setting":1},"orders_routing":{"enabled":false,"max_item_price_increase":200,"only_same_blueprint":false,"strict_colors":false}}}]
7307519;0;{"terms_of_service":{"agreed_at":"2020-08-12 17:12:23","agreed":true},"privacy_policy":{"agreed_at":"2020-08-12 17:12:23","agreed":true},"intellectual_property":{"agreed_at":"2020-08-12 17:12:23","agreed":true}};Wed Aug 12 2020 20:12:23 GMT+0300 (EEST);{"skipped":{"products":0,"orders":0},"ratings":[],"shared":false,"updated":false,"type":"B"};[{"shop_id":"1924630","shop_data":{"branding":{"brand":"My new store","countries":[{"code":"US"},{"code":"GB"},{"code":"DE"}]},"import":{"setting":1},"orders_routing":{"enabled":false,"max_item_price_increase":200,"only_same_blueprint":false,"strict_colors":false}}}]
7056958;0;{"terms_of_service":{"agreed_at":"2020-03-16 02:19:43","agreed":true},"privacy_policy":{"agreed_at":"2020-03-16 02:19:43","agreed":true},"intellectual_property":{"agreed_at":"2020-03-16 02:19:43","agreed":true}};Mon Mar 16 2020 04:19:43 GMT+0200 (EET);{"skipped":{"products":0,"orders":0},"ratings":[],"shared":false,"updated":false,"type":"A"};[{"shop_id":"1605888","shop_data":{"branding":{"brand":"Don’t Mess with the nymph ","countries":[{"code":"US"},{"code":"GB"},{"code":"DE"}]},"import":{"setting":1}}}]
7109344;0;{"terms_of_service":{"agreed_at":"2020-04-26 14:15:38","agreed":true},"privacy_policy":{"agreed_at":"2020-04-26 14:15:38","agreed":true},"intellectual_property":{"agreed_at":"2020-04-26 14:15:38","agreed":true}};Sun Apr 26 2020 17:15:34 GMT+0300 (EEST);{"skipped":{"products":0,"orders":0},"ratings":[],"shared":false,"updated":false,"type":"B"};[{"shop_id":"1672784","shop_data":{"branding":{"brand":"reracemo","countries":[{"code":"US"},{"code":"GB"},{"code":"DE"}]},"import":{"setting":1},"orders_routing":{"enabled":false,"max_item_price_increase":200,"only_same_blueprint":false,"strict_colors":false}}}]
7119659;0;{"terms_of_service":{"agreed_at":"2020-05-03 08:35:25","agreed":true},"privacy_policy":{"agreed_at":"2020-05-03 08:35:25","agreed":true},"intellectual_property":{"agreed_at":"2020-05-03 08:35:25","agreed":true}};Sun May 03 2020 11:35:25 GMT+0300 (EEST);{"skipped":{"products":0,"orders":0},"ratings":[],"shared":false,"updated":false,"type":"A"};[{"shop_id":"1685768","shop_data":{"branding":{"brand":"My new store","countries":[{"code":"US"},{"code":"GB"},{"code":"DE"}]},"import":{"setting":1},"orders_routing":{"enabled":false,"max_item_price_increase":200,"only_same_blueprint":false,"strict_colors":false}}}]
7135732;0;{"terms_of_service":{"agreed_at":"2020-05-14 01:11:26","agreed":true},"privacy_policy":{"agreed_at":"2020-05-14 01:11:26","agreed":true},"intellectual_property":{"agreed_at":"2020-05-14 01:11:26","agreed":true}};Thu May 14 2020 04:11:26 GMT+0300 (EEST);{"skipped":{"products":0,"orders":0},"ratings":[],"shared":false,"updated":false,"type":"B"};[{"shop_id":"1706504","shop_data":{"branding":{"brand":"2teesinabucket","countries":[{"code":"US"},{"code":"GB"},{"code":"DE"}]},"import":{"setting":1},"orders_routing":{"enabled":false,"max_item_price_increase":200,"only_same_blueprint":false,"strict_colors":false}}},{"shop_id":"1767358","shop_data":{"branding":{"brand":"Thejavapot","countries":[{"code":"US"},{"code":"GB"},{"code":"DE"}]},"import":{"setting":1},"orders_routing":{"enabled":false,"max_item_price_increase":200,"only_same_blueprint":false,"strict_colors":false}}}]
7233807;0;{"terms_of_service":{"agreed_at":"2020-07-12 00:06:52","agreed":true},"privacy_policy":{"agreed_at":"2020-07-12 00:06:52","agreed":true},"intellectual_property":{"agreed_at":"2020-07-12 00:06:52","agreed":true}};Sun Jul 12 2020 03:06:52 GMT+0300 (EEST);{"skipped":{"products":0,"orders":0},"ratings":[],"shared":false,"updated":false,"type":"A"};[{"shop_id":"1834079","shop_data":{"branding":{"brand":"My new store","countries":[{"code":"US"},{"code":"GB"},{"code":"DE"}]},"import":{"setting":1},"orders_routing":{"enabled":false,"max_item_price_increase":200,"only_same_blueprint":false,"strict_colors":false}}}]
7187755;0;{"terms_of_service":{"agreed_at":"2020-06-16 16:57:00","agreed":true},"privacy_policy":{"agreed_at":"2020-06-16 16:57:00","agreed":true},"intellectual_property":{"agreed_at":"2020-06-16 16:57:00","agreed":true}};Tue Jun 16 2020 19:57:00 GMT+0300 (EEST);{"skipped":{"products":0,"orders":0},"ratings":[],"shared":false,"updated":false,"type":"B"};[{"shop_id":"1773916","shop_data":{"branding":{"brand":"My new store","countries":[{"code":"US"},{"code":"GB"},{"code":"DE"}]},"import":{"setting":1},"orders_routing":{"enabled":false,"max_item_price_increase":200,"only_same_blueprint":false,"strict_colors":false}}}]
7127034;0;{"terms_of_service":{"agreed_at":"2020-05-08 01:21:11","agreed":true},"privacy_policy":{"agreed_at":"2020-05-08 01:21:11","agreed":true},"intellectual_property":{"agreed_at":"2020-05-08 01:21:11","agreed":true}};Fri May 08 2020 04:21:11 GMT+0300 (EEST);{"skipped":{"products":0,"orders":0},"ratings":[],"shared":false,"updated":false,"type":"B"};[{"shop_id":"1695239","shop_data":{"branding":{"brand":"My new store","countries":[{"code":"US"},{"code":"GB"},{"code":"DE"}]},"import":{"setting":1},"orders_routing":{"enabled":false,"max_item_price_increase":200,"only_same_blueprint":false,"strict_colors":false}}}]
7133723;0;{"terms_of_service":{"agreed_at":"2020-05-12 18:10:16","agreed":true},"privacy_policy":{"agreed_at":"2020-05-12 18:10:16","agreed":true},"intellectual_property":{"agreed_at":"2020-05-12 18:10:16","agreed":true}};Tue May 12 2020 21:10:12 GMT+0300 (EEST);{"skipped":{"products":0,"orders":0},"ratings":[],"shared":false,"updated":false,"type":"B"};[{"shop_id":"1703916","shop_data":{"branding":{"brand":"Final Finesse","countries":[{"code":"US"},{"code":"GB"},{"code":"DE"}]},"import":{"setting":1},"orders_routing":{"enabled":false,"max_item_price_increase":200,"only_same_blueprint":false,"strict_colors":false}}}]
7262671;0;{"terms_of_service":{"agreed_at":"2020-07-26 04:31:44","agreed":true},"privacy_policy":{"agreed_at":"2020-07-26 04:31:44","agreed":true},"intellectual_property":{"agreed_at":"2020-07-26 04:31:44","agreed":true}};Sun Jul 26 2020 07:31:44 GMT+0300 (EEST);{"skipped":{"products":87,"orders":0},"ratings":[],"shared":false,"updated":1598168563,"type":"B"};[{"shop_id":"1870777","shop_data":{"branding":{"brand":"Cali Limited Apparel","countries":[{"code":"US"},{"code":"GB"},{"code":"DE"}]},"import":{"setting":1},"orders_routing":{"enabled":false,"max_item_price_increase":200,"only_same_blueprint":false,"strict_colors":false}}},{"shop_id":"1876865","shop_data":{"branding":{"brand":"Cali Limited Apparel","countries":[{"code":"US"},{"code":"GB"},{"code":"DE"}]},"import":{"setting":1},"orders_routing":{"enabled":false,"max_item_price_increase":200,"only_same_blueprint":false,"strict_colors":false}}}]
7317470;0;{"terms_of_service":{"agreed_at":"2020-08-16 07:20:50","agreed":true},"privacy_policy":{"agreed_at":"2020-08-16 07:20:50","agreed":true},"intellectual_property":{"agreed_at":"2020-08-16 07:20:50","agreed":true}};Sun Aug 16 2020 10:20:50 GMT+0300 (EEST);{"skipped":{"products":0,"orders":0},"ratings":[],"shared":false,"updated":false,"type":"B"};[{"shop_id":"1936602","shop_data":{"branding":{"brand":"My new store","countries":[{"code":"US"},{"code":"GB"},{"code":"DE"}]},"import":{"setting":1},"orders_routing":{"enabled":false,"max_item_price_increase":200,"only_same_blueprint":false,"strict_colors":false}}}]
7248704;0;{"terms_of_service":{"agreed_at":"2020-07-19 14:22:32","agreed":true},"privacy_policy":{"agreed_at":"2020-07-19 14:22:32","agreed":true},"intellectual_property":{"agreed_at":"2020-07-19 14:22:32","agreed":true}};Sun Jul 19 2020 17:22:32 GMT+0300 (EEST);{"skipped":{"products":3,"orders":0},"ratings":[],"shared":false,"updated":1595884960,"type":"B"};[{"shop_id":"1853187","shop_data":{"branding":{"brand":"Ebay Store","countries":[{"code":"US"},{"code":"GB"},{"code":"DE"}]},"import":{"setting":1},"orders_routing":{"enabled":false,"max_item_price_increase":200,"only_same_blueprint":false,"strict_colors":false}}}]
7354206;0;{"terms_of_service":{"agreed_at":"2020-08-29 00:29:21","agreed":true},"privacy_policy":{"agreed_at":"2020-08-29 00:29:21","agreed":true},"intellectual_property":{"agreed_at":"2020-08-29 00:29:21","agreed":true}};Sat Aug 29 2020 03:29:16 GMT+0300 (EEST);{"skipped":{"products":7,"orders":0},"ratings":[],"shared":false,"updated":1598838996,"type":"B"};[{"shop_id":"1980021","shop_data":{"branding":{"brand":"Boski Musik","countries":[{"code":"US"},{"code":"GB"},{"code":"DE"}]},"import":{"setting":1},"orders_routing":{"enabled":false,"max_item_price_increase":200,"only_same_blueprint":false,"strict_colors":false}}}]
7065552;0;{"terms_of_service":{"agreed_at":"2020-03-21 20:30:27","agreed":true},"privacy_policy":{"agreed_at":"2020-03-21 20:30:27","agreed":true},"intellectual_property":{"agreed_at":"2020-03-21 20:30:27","agreed":true}};Sat Mar 21 2020 22:30:27 GMT+0200 (EET);{"skipped":{"products":14,"orders":0},"ratings":[],"shared":false,"updated":1587225358,"type":"A"};[{"shop_id":"1616591","shop_data":{"branding":{"brand":"The Purpose Store","countries":[{"code":"US"},{"code":"GB"},{"code":"DE"}]},"import":{"setting":1},"orders_routing":{"enabled":false,"max_item_price_increase":200,"only_same_blueprint":false,"strict_colors":false}}}]
7052495;2;{"terms_of_service":{"agreed_at":"2020-03-13 04:53:58","agreed":true},"privacy_policy":{"agreed_at":"2020-03-13 04:53:58","agreed":true},"intellectual_property":{"agreed_at":"2020-03-13 04:53:58","agreed":true}};Fri Mar 13 2020 06:53:54 GMT+0200 (EET);{"skipped":{"products":11,"orders":5},"ratings":[],"shared":false,"updated":1584493010,"type":"A"};[{"shop_id":"1600360","shop_data":{"branding":{"brand":"No-Corona-Virus","countries":[{"code":"US"},{"code":"GB"},{"code":"DE"}]},"import":{"setting":1},"orders_routing":{"enabled":false,"max_item_price_increase":200,"only_same_blueprint":false,"strict_colors":false}}},{"shop_id":"1606110","shop_data":{"branding":{"brand":"","countries":[{"code":"US"},{"code":"GB"},{"code":"DE"}]},"import":{"setting":1},"orders_routing":{"enabled":false,"max_item_price_increase":200,"only_same_blueprint":false,"strict_colors":false}}}]
7170071;0;{"terms_of_service":{"agreed_at":"2020-06-06 17:57:43","agreed":true},"privacy_policy":{"agreed_at":"2020-06-06 17:57:43","agreed":true},"intellectual_property":{"agreed_at":"2020-06-06 17:57:43","agreed":true}};Sat Jun 06 2020 20:57:43 GMT+0300 (EEST);{"skipped":{"products":12,"orders":3},"ratings":[],"shared":false,"updated":1595880089,"type":"B"};[{"shop_id":"1750799","shop_data":{"branding":{"brand":"Free Money Atelier","countries":[{"code":"US"},{"code":"GB"},{"code":"DE"}]},"import":{"setting":1},"orders_routing":{"enabled":true,"max_item_price_increase":200,"only_same_blueprint":false,"strict_colors":false}}}]
7118127;0;{"terms_of_service":{"agreed_at":"2020-05-02 07:52:19","agreed":true},"privacy_policy":{"agreed_at":"2020-05-02 07:52:19","agreed":true},"intellectual_property":{"agreed_at":"2020-05-02 07:52:19","agreed":true}};Sat May 02 2020 10:52:19 GMT+0300 (EEST);{"skipped":{"products":0,"orders":0},"ratings":[],"shared":false,"updated":false,"type":"B"};[{"shop_id":"1683882","shop_data":{"branding":{"brand":"Savages","countries":[{"code":"US"},{"code":"GB"},{"code":"DE"}]},"import":{"setting":1},"orders_routing":{"enabled":false,"max_item_price_increase":200,"only_same_blueprint":false,"strict_colors":false}}}]
7289843;0;{"terms_of_service":{"agreed_at":"2020-08-06 03:28:43","agreed":true},"privacy_policy":{"agreed_at":"2020-08-06 03:28:43","agreed":true},"intellectual_property":{"agreed_at":"2020-08-06 03:28:43","agreed":true}};Thu Aug 06 2020 06:28:43 GMT+0300 (EEST);{"skipped":{"products":0,"orders":0},"ratings":[],"shared":false,"updated":false,"type":"B"};[{"shop_id":"1903609","shop_data":{"branding":{"brand":"My new store","countries":[{"code":"US"},{"code":"GB"},{"code":"DE"}]},"import":{"setting":1},"orders_routing":{"enabled":false,"max_item_price_increase":200,"only_same_blueprint":false,"strict_colors":false}}}]
7061620;0;{"terms_of_service":{"agreed_at":"2020-03-18 22:02:42","agreed":true},"privacy_policy":{"agreed_at":"2020-03-18 22:02:42","agreed":true},"intellectual_property":{"agreed_at":"2020-03-18 22:02:42","agreed":true}};Thu Mar 19 2020 00:02:42 GMT+0200 (EET);{"skipped":{"products":0,"orders":0},"ratings":[],"shared":false,"updated":false,"type":"B"};[{"shop_id":"1611623","shop_data":{"branding":{"brand":"Galaxies","countries":[{"code":"US"},{"code":"GB"},{"code":"DE"}]},"import":{"setting":1}}}]
7218881;0;{"terms_of_service":{"agreed_at":"2020-07-04 01:26:18","agreed":true},"privacy_policy":{"agreed_at":"2020-07-04 01:26:18","agreed":true},"intellectual_property":{"agreed_at":"2020-07-04 01:26:18","agreed":true}};Sat Jul 04 2020 04:26:18 GMT+0300 (EEST);{"skipped":{"products":0,"orders":0},"ratings":[],"shared":false,"updated":false,"type":"B"};[{"shop_id":"1814789","shop_data":{"branding":{"brand":"Genesis Zelaya","countries":[{"code":"US"},{"code":"GB"},{"code":"DE"}]},"import":{"setting":1},"orders_routing":{"enabled":false,"max_item_price_increase":200,"only_same_blueprint":false,"strict_colors":false}}}]
7036535;0;{"terms_of_service":{"agreed_at":"2020-03-03 00:59:38","agreed":true},"privacy_policy":{"agreed_at":"2020-03-03 00:59:38","agreed":true},"intellectual_property":{"agreed_at":"2020-03-03 00:59:38","agreed":true}};Tue Mar 03 2020 02:59:38 GMT+0200 (EET);{"skipped":{"products":3,"orders":0},"ratings":[],"shared":false,"updated":1583199541,"type":"B"};[{"shop_id":"1580847","shop_data":{"branding":{"brand":"Victoria Shop By Soni","countries":[{"code":"US"},{"code":"GB"},{"code":"DE"}]},"import":{"setting":1}}}]
