order_id,print_provider_id,print_provider_sku,quantity
1288702.349,23,1902228_SGS10-FC-CS-C,1
1225155.5991,10,PRT-GEN-SW23FI,1
1728779.2738,3,3001_DARK_GREY_HEATHER_XS,1
1728779.2738,3,3001_BLACK_L,1
1753753.83,41,711-M-WHT-03L-00005,1
1158240.659,41,723-M-BLK-03L-01145,1
1822764.271,10,20596,1
1800982.3375,3,3001_ATHLETIC_HEATHER_3XL,1
1800982.3375,3,3001_HEATHER_ICE_BLUE_3XL,1
1642292.7112,3,3001_HEATHER_KELLY_S,1
1499270.81251,29,002-028-002,1
712842.10149,29,003-004-001,1
1657988.639,16,20023,1
1582825.112,1,2x2-white,1
1776133.21756,43,Nextlevel-1533-MidnightNavy-L,1
1350923.56,29,007-002-001,1
1350923.56,29,007-004-001,1
1350923.56,29,007-002-001,1
1350923.56,29,007-003-001,1
1350923.56,39,WORB2B00S,1
1350923.56,39,WORB4R00S,1
1840241.311,2,3419,1
1410147.1972,29,001-004-005,1
1521731.1056,3,3001_ATHLETIC_HEATHER_M,1
43852.8914,10,PRT-GEN-SLG16B,1
1414822.827,10,20596,1
1823301.13,42,2000-GILDAN-BLACK-XL,1
1822855.72,29,016-042-001,1
1795144.394,3,3001_ATHLETIC_HEATHER_3XL,1
1844146.1,16,47456,1
1877411.135,2,3424,1
1673894.325,30,978,1
1660305.5216,16,48310,1
1824847.286,10,PRT-GEN-SW23FI,1
1832541.19,3,3001_DARK_GREY_HEATHER_2XL,1
1441674.31,29,022-088-002,1
1852690.41,3,18500_BLACK_L,1
1928414.6,10,PRT-GEN-SPFZIPB,1
1863109.201,9,PR_11oz_Mug,1
1775207.1583,39,UNPT2H0XL,1
1849345.847,10,20596,1
1728779.2505,45,3001-BLK-M,1
1488356.566,10,20596,1
1280396.20245,29,001-004-003,1
1363741.676,10,PRT-GEN-SWG560,1
1533962.9596,6,heavyweight_black_large,1
564411.1105,10,20596,2
467118.2063,3,3600_BLACK_M,1
1761396.3568,3,5000_WHITE_L,1
872823.1015,29,022-055-002,1
1642292.6586,3,3001_HEATHER_RED_M,1
1642292.6586,3,3001_NAVY_2XL,1
1848471.57,3,5000_KIWI_L,1
1848471.57,3,5000_MAROON_L,1
1739173.396,3,18500_WHITE_L,1
1476365.34,3,3001_HEATHER_NAVY_S,1
1867142.72,1,2x2-white,1
1867142.72,3,18500_LIGHT_PINK_M,1
1225155.5104,10,PRT-GEN-SWG560,1
1558474.494,39,WOBF1W00M,1
1489069.2676,1,sock-medium,1
1203468.4811,3,3001_BLACK_M,1
1312022.247,29,016-040-003,1
762630.308,1,4x4-clear,1
762630.308,1,4x4-clear,1
1610473.669,29,022-002-001,1
1814264.453,10,20596,1
1773734.2245,39,WOBF1W00S,1
1592253.1871,43,Gildan-5000-Gold-2XL,1
1534366.3,29,022-050-004,1
1760043.43,29,022-004-003,1
1744320.3,2,3419,1
1845398.1,9,PR_11oz_Mug,1
1777110.137,29,002-015-002,1
1662993.31,39,UNPT1B0XL,1
1710559.192,3,18500_WHITE_M,1
1687092.108,10,20596,1
1762501.119,10,PRT-GEN-SWG804,1
1590759.1096,29,022-002-002,1
1590759.1096,29,022-017-003,1
1202196.5677,3,18000_ASH_L,1
1759301.138,29,021-002-004,1
1759301.138,29,001-002-003,1
1634517.63,29,001-002-004,1
1827418.10639,3,3005_BLACK_2XL,1
1827418.10639,29,002-004-002,1
1827418.10639,29,002-004-002,1
1818891.147,10,20596,1
712842.10499,30,34,1
584586.2892,25,6004_baby_blue_SM,1
1817456.2,29,002-012-001,1
1205964.933,10,20596,1
1716725.219,41,711-M-WHT-03L-00005,1
1280396.23607,29,001-004-003,1
178817.1197,29,001-004-004,2
1727201.987,2,3419,1
1853954.14,10,20596,1
1853954.14,10,20596,1
1853954.14,16,47454,1
1417929.95,29,022-004-005,1
1417929.95,29,022-009-005,1
516066.39622,16,30276,1
516066.39622,29,003-004-002,1
1508043.1595,3,5000_BLACK_M,1
455280.2788,16,47456,1
1660415.579,26,180090006,1
1660415.579,26,180090006,1
1687466.384,3,5000_BLACK_L,1
1829319.32,39,UNGT1W2XL,1
1476370.7326,29,001-004-001,1
447465.2497,10,20596,1
567021.121,16,45480,1
1294450.539,29,011-004-002,1
1867283.12,3,3001_BLACK_HEATHER_L,1
1857286.48,10,20596,2
1857286.48,10,20596,2
367340.344,25,G180_Charcoal_SM,1
1124937.3221,29,027-033-004,1
129110.6209,1,mug11oz,1
1803028.232,29,019-004-003,1
1340015.378,10,20596,1
1773337.74,29,001-002-003,1
1712347.249,45,3001-BLK-3XL,1
882774.2043,3,5000_NAVY_M,1
464460.10971,3,3001_MAROON_XL,1
1584062.1341,3,3001_PINK_L,1
1677339.112,10,20596,1
1704091.655,3,5000_BLACK_L,1
1704091.655,3,5000_BLACK_L,1
1209093.4265,3,3001_BLACK_L,1
1209093.4265,3,3001_BLACK_L,1
1827418.6666,3,3005_DARK_GREY_HEATHER_2XL,1
1827685.52,16,47417,1
756450.1659,3,3001_SOFT_PINK_M,1
1751533.275,10,20596,1
1720864.1776,3,3001_HEATHER_NAVY_M,1
1132005.4367,6,mens_white_large,1
1477746.145,10,PRT-GEN-SW23FI,1
1013589.1909,2,3422,1
448314.1658,2,658,1
1471630.107,3,3001_BLACK_3XL,1
1624154.1,29,002-004-004,1
1406422.1998,29,001-004-002,1
1758196.118,29,003-001-005,1
1132005.4592,39,UNPT1W00L,1
1286578.16592,16,47456,1
1455496.862,34,Gildan-5000-Black-S,1
1654117.1118,10,20596,1
1872786.3,1,iphxsmaxtough,1
1231515.3443,29,001-002-002,1
1505480.24024,39,UNGT1B0XL,1
1505480.24024,39,UNGT1B0XL,1
312738.1498,3,18000_DARK_HEATHER_M,1
1203468.5291,3,18500_BLACK_2XL,1
1203468.5291,3,18500_BLACK_XL,1
628590.14707,29,022-009-001,1
1773734.2233,39,WOBF1B00M,1
1773734.2233,39,WOBF1W00M,1
1795202.785,10,20596,1
1536541.71,1,mug11oz,1
1692237.1299,2,503,1
1280396.22756,29,001-004-004,1
577116.1348,27,BC_3001_S_Athletic-Heather,1
1827418.1114,29,002-004-002,2
1928229.24,3,3001_BLACK_XL,1
1902609.5,3,3001_BLACK_L,1
1873638.211,10,20596,1
1571904.29,29,026-047-003,1
1533962.9883,6,heavyweight_black_xl,1
1773734.2492,39,WOBF1B00M,1
1773734.2492,39,WOBF1W00M,1
355508.4683,29,022-008-006,1
1736960.65,10,PRT-GEN-SPF12TB,1
1736960.65,3,5000_SPORT_GREY_4XL,1
1581320.3624,3,3001_DARK_GREY_HEATHER_XS,1
1581320.3624,3,3001_MAROON_XS,1
1581320.3624,3,3001_HEATHER_MAUVE_XS,1
1659468.988,3,3001_BLACK_XL,1
1659468.988,3,3001_WHITE_3XL,1
1659468.988,16,23091,1
1392718.1365,3,18000_ASH_M,1
750663.283,10,20596,1
1810715.911,10,20596,1
1201374.1451,25,B3001_black_SM,1
1754110.218,39,UNGT1B00L,1
1505480.26096,39,UNGT1B00L,1
1505480.26096,39,UNGT1B00L,1
1673964.2053,3,3501_BLACK_2XL,1
1831176.139,3,3001_BLACK_L,1
1758600.29,16,23160,1
1758600.29,39,UNGT1B00M,1
1427940.138,29,022-017-003,1
1699547.33,3,3001_BLACK_2XL,1
1203468.5446,3,18000_WHITE_XL,1
1502554.1471,39,UNPT1B00L,2
1623031.1469,29,002-004-003,1
1533327.155,29,002-004-001,1
1773923.34,38,Gildan-64000L-Black-L,1
1647274.38,39,UNNT2W3XL,1
1818648.19,39,UNGH1B00M,1
673770.1743,39,UNNT2B3XL,1
1824348.494,10,20596,1
378473.348,3,5000_BLACK_L,1
222446.89,2,405,1
1476370.7071,29,001-004-004,1
504801.83,39,UNGT1W00S,1
504801.83,39,UNGT1W00M,2
504801.83,39,UNGT1W00L,4
504801.83,39,UNGT1W0XL,4
504801.83,39,UNGT1W2XL,1
1360112.124,9,PR_11oz_Mug,1
1668985.525,16,24520,1
1827418.6813,29,002-002-002,1
1827418.6813,29,002-002-002,1
778347.97,25,G5000_black_SM,1
1828400.1,3,3001_PINK_M,2
1890422.7,29,022-004-004,1
1890422.7,29,022-004-004,1
1877411.115,2,3423,1
1731168.1543,3,3001_BLACK_HEATHER_2XL,1
1666867.322,25,G180_Ash_SM,1
1814593.2,36,10015,1
1731438.36,26,180091013,1
1731438.36,26,180091013,1
1731438.36,26,180091013,1
1286578.13919,16,47417,4
578463.19,3,3001_BLACK_L,1
1476351.7768,29,001-004-002,1
394550.3486,25,G180_Sand_L,1
1825433.4,29,003-016-003,1
1825433.4,29,003-004-001,1
1825433.4,29,003-005-002,1
1798932.447,29,011-004-002,1
426312.41,25,D97200_royal heather_M,1
1900503.12,1,mug20oztumbler,1
1540916.29,10,PRT-GEN-SOG18,1
1819400.1564,29,002-004-004,1
1819400.1564,29,002-011-004,1
1819400.1564,29,002-004-004,1
1810269.3,3,3001_SOLID_BLACK_BLEND_L,1
1776133.13865,43,Gildan-64000-Red-M,1
1776133.13865,43,Nextlevel-1533-White-M,1
1776133.13865,43,Nextlevel-1533-MidnightNavy-M,1
1849309.3,16,84,1
1869204.1,14,CASCS30,1
1610302.1363,29,001-004-003,1
1657420.168,10,20596,3
489279.1332,10,20596,1
489279.1332,10,20596,1
834072.244,29,021-018-002,1
1909631.192,10,20596,1
1280239.444,1,iph10tough,1
1746244.199,39,UNGT1B0XL,1
279799.1293,29,022-057-003,1
1805957.174,3,3001_BLACK_3XL,1
1755041.26,27,BC_3480_XL_Black,1
1761890.187,29,001-002-001,1
1443561.2624,3,3001_SOLID_BLACK_BLEND_3XL,1
1427306.3922,3,5000_PURPLE_L,1
1803028.385,16,52414,1
1557163.21,3,5000_BLACK_5XL,1
1737743.211,16,47417,1
1737743.211,16,47417,1
1737743.211,16,47417,1
112139.116342,3,3001_HEATHER_NAVY_S,1
1792903.47,10,20596,1
1775207.2805,29,022-008-003,1
1775207.2805,3,3001_HEATHER_ICE_BLUE_L,1
1852896.58,3,3001_NAVY_M,1
1852896.58,3,3001_DARK_GREY_HEATHER_M,1
1747051.39,29,003-002-001,1
1747051.39,29,003-002-002,1
1747051.39,29,003-002-005,1
1670405.81,39,UNPT1B00M,1
1670405.81,3,3001_HEATHER_NAVY_M,1
1670405.81,1,spiral6x8ruled,1
1432899.545,10,PRT-GEN-SCDHOS,1
1332005.104,10,PRT-GEN-SWG560,1
1476403.5496,29,001-004-003,1
697014.745,3,3001_BLACK_M,1
1609909.52,29,001-017-003,1
1564151.41,10,20596,4
1013505.766,16,47456,1
1941417.2,6,mens_royal_blue_xxxl,1
1880108.516,39,UNGT1B0XL,1
1776133.22179,39,WORB2B0XS,1
1727849.65,10,20596,1
101921.5444,23,2417960_IP11PM-FC-CC,1
1698926.822,3,3001_DARK_GREY_HEATHER_M,1
1434768.4,16,47447,7
1434768.4,10,PRT-GEN-SPF6TZ,7
1434768.4,1,mug15oz,7
1751795.719,29,022-004-003,1
1803180.47,29,001-004-004,1
756450.235,3,3001_BLACK_L,1
1875990.25,3,18500_BLACK_M,1
248894.2023,3,1533_HOT_PINK_M,1
1654481.19,3,2000_BLACK_2XL,1
1654481.19,43,Gildan-5000-Purple-2XL,1
1654481.19,43,Gildan-5000-Gold-2XL,1
1744250.1742,2,3422,1
1231515.3415,16,48312,1
1408341.2415,16,48149,1
1158969.227,43,Nextlevel-3600-White-L,1
1158969.227,43,Nextlevel-3600-Black-L,1
1776133.20473,39,WORB6C00M,1
1113567.475,25,B3001_black_XL,1
1880108.65,39,UNGT1W00M,1
1796430.23,29,016-042-005,1
1924341.74,6,64000_white_small,1
394550.3416,3,2000_LIGHT_BLUE_L,1
1225155.5599,10,PRT-GEN-SWG560,1
1566988.97,29,001-002-005,1
1476370.7127,29,001-004-004,1
655119.3959,36,10030,1
628590.14259,29,022-088-005,1
738201.2038,3,3001_HEATHER_TRUE_ROYAL_XL,1
1775207.2507,3,3001_HEATHER_PEACH_L,1
1041954.2388,3,3001_ATHLETIC_HEATHER_M,1
715323.385,3,3001_DARK_GREY_HEATHER_M,1
112139.113659,3,3001_ATHLETIC_HEATHER_L,1
182579.536,1,journal5x7ruled,1
1132005.3389,26,150060005,1
1498676.167,3,3001_BLACK_L,1
794148.11,16,47813,1
794148.11,16,47812,1
647769.1103,39,UNGT1B00M,1
1848862.21,10,20596,1
1444561.1412,2,3417,1
1444561.1412,2,3417,1
1444561.1412,2,3417,1
1614213.131,16,23000,1
1286578.13069,16,47456,1
253976.16,3,3001_SOLID_BLACK_BLEND_L,1
253976.16,3,3001_WHITE_L,1
1286578.12593,16,47417,1
1458693.156,16,50060,1
1770232.607,39,UNGT7C00M,1
1393271.685,3,3001_WHITE_XS,1
1393271.685,3,3001_BLACK_M,1
1502234.228,10,18398,1
1761396.3881,3,5000_BLACK_M,1
1690978.384,3,3001_DARK_GREY_HEATHER_XL,1
163136.388,9,PR_11oz_Mug,1
163136.388,29,003-001-001,1
829689.799,10,PRT-GEN-SWG680,1
1887293.1,16,49290,1
1887293.1,1,mug15oz,1
1887293.1,29,001-023-004,1
1887293.1,3,18000_BLACK_XL,1
1887293.1,23,1746534_IPXR-CS-M,1
1887293.1,29,001-004-004,1
1863853.411,2,3423,1
1692502.243,26,150061013,1
1752458.142,3,5000_ASH_L,1
1752458.142,3,5000_BLACK_XL,1
1581320.2609,3,3001_HEATHER_PEACH_L,1
1866102.165,29,001-002-002,1
1806140.37,2,3423,1
762633.398,10,20596,1
1772419.355,39,UNGT1W00L,1
1673946.207,29,001-004-003,1
1617880.1927,10,20596,1
1617880.1927,10,20596,1
1617880.1927,10,20596,1
840243.1878,3,3001_HEATHER_COLUMBIA_BLUE_2XL,1
840243.1878,3,3001_ATHLETIC_HEATHER_2XL,1
840243.1878,3,3001_DARK_GREY_HEATHER_2XL,1
840243.1878,3,3001_HEATHER_ICE_BLUE_2XL,1
1744250.1529,2,3417,1
1744250.1529,2,3417,1
1744250.1529,2,3417,1
1831343.3,39,WORB3H00L,1
1446203.15,9,PR_11oz_Mug,1
584586.2839,25,6004_baby_blue_XXL,1
1477116.99,25,G180_Indigo Blue_XL,1
1477116.99,39,UNPT1W0XL,1
1286578.17182,16,47417,1
1733770.251,10,20596,1
1286578.15895,16,47417,1
1637403.3192,25,11730_Black_SM,1
1637403.3192,25,61748_Black_XL,3
186257.1552,3,3001_OLIVE_2XL,1
1732948.2344,6,heavyweight_black_large,1
840243.248,3,5000_WHITE_3XL,1
840243.248,3,3001_VINTAGE_BLACK_3XL,1
112139.114513,3,3001_WHITE_S,1
584586.2792,25,6004_baby_blue_SM,1
1720864.1326,3,3001_DARK_GREY_HEATHER_L,1
1267621.64,3,2000_BLACK_L,1
1363695.732,2,3416,1
1677618.8,10,PRT-GEN-SWG560,1
1775207.2733,3,3005_ATHLETIC_HEATHER_3XL,1
112139.118923,3,3001_WHITE_S,1
112139.118923,1,mug11oz,1
312738.1473,29,022-054-003,1
312738.1473,3,18000_SPORT_GREY_XL,1
312738.1473,29,022-051-003,1
1822418.1,39,UNPT1B00L,1
1857286.75,10,20596,1
890094.9813,16,45710,1
890094.9813,1,mug11oz,2
1389409.13376,9,PR_11oz_Mug,1
1846430.32,10,20596,3
1298650.695,1,4x4-clear,2
1727201.79,2,3419,1
1637403.282,25,90200_Black_M,1
1637403.282,25,11730_Black_M,1
1374037.143,10,20596,1
1798932.437,29,001-004-003,1
1874388.1,43,BellaCanvas-3413-TrueRoyalTriblend-M,1
1874388.1,16,84,1
1874388.1,43,NextLevel-6051-VintageBlack/PremiumHeather-XL,1
1874388.1,29,022-004-002,1
1874388.1,43,BellaCanvas-3001-DarkHeatherGrey-M,1
1874388.1,43,BellaCanvas-3001-Navy-XL,1
1874388.1,43,NextLevel-6051-VintageRoyal/HeatherWhite-XL,1
1776133.19838,43,Nextlevel-1533-HeatherGrey-M,1
1776133.19838,43,Nextlevel-1533-Black-S,1
1776133.19838,43,Nextlevel-1533-MidnightNavy-S,1
1776133.19838,43,Nextlevel-1533-White-M,1
1777110.201,29,002-004-003,1
1286578.17123,16,47456,2
1745499.9894,39,UNGT1B0XL,1
1755350.197,29,022-002-003,1
1798745.189,3,3001_CARDINAL_S,1
1798745.189,3,3001_CARDINAL_M,1
1419456.1024,3,18500_LIGHT_PINK_2XL,1
1667356.243,10,20596,6
794238.27166,29,022-055-002,1
1509035.784,1,2x2-white,1
1857731.35,45,3001-BLK-L,1
1078311.318,1,journal5x7ruled,1
715323.3715,3,3001_DARK_GREY_HEATHER_L,1
257999.36,10,20596,2
1761396.4186,3,5000_BLACK_L,1
1836898.41,39,UNPT1B00L,1
738201.2007,3,3001_DARK_GREY_HEATHER_S,1
1582728.2743,3,18500_BLACK_M,1
1793150.8,1,journal5x7ruled,1
561183.682,3,18000_BLACK_L,1
1642292.6232,3,3001_MAROON_3XL,1
1642292.6232,3,3001_MAROON_XL,1
1642292.6232,3,3001_MAROON_M,1
194468.2035,3,3001_ATHLETIC_HEATHER_XS,1
1122627.1767,3,3001_ATHLETIC_HEATHER_XL,1
1772648.21,41,723-M-FGR-02M-32416,1
1731766.3,29,022-055-003,1
1731766.3,39,UNPT1B00L,1
1731766.3,39,UNPT1W00L,1
1731766.3,3,3001_MINT_L,1
1731766.3,39,UNPT1W00L,1
1731766.3,3,3001_VINTAGE_BLACK_L,1
1731766.3,39,UNPT1B00L,1
1666261.102,3,3001_SOLID_BLACK_BLEND_XL,1
1741384.139,39,WOBF1B00L,1
1741384.139,3,5000_BLACK_L,2
1644349.1,41,721-M-BRO-1XL-00633,1
1644349.1,29,003-004-004,1
1644349.1,3,18500_FOREST_GREEN_XL,1
1644349.1,41,725-M-NAV-1XL-32490,1
1780352.152,41,721-Y-IGR-01S-32320,1
1381536.15,29,021-004-002,1
1381536.15,29,021-004-001,1
1833208.137,41,721-Y-SGR-03L-32353,1
1833208.137,39,UNPT1B00S,1
1833208.137,3,2000_WHITE_S,1
1833208.137,10,20596,1
1833208.137,41,715-Y-WHT-03L-30491,1
1833208.137,41,721-Y-BLK-03L-30369,1
1280396.2158,29,001-004-002,1
1280396.2158,29,001-004-004,1
1745724.492,43,BellaCanvas-3001-Black-3XL,1
1282517.1239,3,3001_HEATHER_NAVY_S,1
1282517.1239,3,3001_SOFT_PINK_S,1
533304.9673,3,3001_WHITE_L,1
1687438.737,3,5000_BLACK_L,1
428292.4277,10,PRT-GEN-AS506SP,1
1619191.1139,26,180091015,1
1138536.1327,3,3001_WHITE_S,1
1138536.1327,3,18500_BLACK_S,1
1830156.651,3,3001_VINTAGE_BLACK_XL,1
1499270.80684,29,002-015-003,1
1347220.77,10,PRT-GEN-SD4PGZC,1
1672113.379,29,008-009-004,1
628590.14334,29,001-004-005,1
1280949.123,10,20596,3
1852942.87,10,20596,1
1619231.727,1,6x6-clear,1
715323.3909,3,3001_DARK_GREY_HEATHER_L,1
1776133.21849,43,Gildan-64000-Navy-XL,1
1776133.21849,43,Gildan-64000-SportGrey-XL,1
674148.1723,1,iph11tough,1
1398878.379,29,022-004-005,1
1286270.1167,10,PRT-GEN-SLG18ZC,3
1745499.10001,39,UNGT1W00L,1
1791780.41,3,5000_ASH_XL,1
1673954.2277,29,001-004-002,1
1837636.35,3,3001_BLACK_L,1
1492658.15,10,PRT-GEN-SRB213,1
1953588.9,39,UNPT1B00S,2
1637403.3519,25,11730_Athletic Navy_L,1
1783949.6,27,BC_3501_L_Black,1
1905116.8,1,spiral6x8ruled,1
794238.28543,29,022-055-002,1
474066.3482,3,3005_HEATHER_TRUE_ROYAL_L,1
1743607.197,10,20596,1
1776133.21868,39,MEGP4H2XL,1
1836947.255,3,5000_LIGHT_PINK_XL,1
1674237.2876,3,3005_DARK_GREY_HEATHER_M,1
1674237.2876,3,3001_DARK_GREY_HEATHER_M,1
711276.2475,10,PRT-GEN-SWG560,1
1745897.2,23,1570118_IP8P-FC-CS-C,1
1776133.18854,43,Gildan-64000-Navy-XL,1
186257.15675,3,3001_WHITE_M,1
1642292.5832,3,3001_MAROON_S,1
1773873.29,10,PRT-GEN-SPSSC1**white,1
1773873.29,10,PRT-GEN-SPSSC1**white,1
1513044.142,3,3001_MAROON_3XL,1
1513044.142,25,B3001_Forest_XXXL,1
1505480.22654,39,UNGT1B00S,1
1692564.305,10,20596,1
1825568.704,10,20596,1
1499270.79976,29,002-018-002,1
1918364.1,1,mug11oz,1
1033983.402,10,PRT-GEN-SPF6TZB,1
1930330.72,26,221422005,1
1930330.72,1,2x2-white,2
1654117.853,10,20596,1
779115.35,16,49307,1
1748777.11759,29,002-012-003,1
1892272.9,39,UNGT1W2XL,1
1783409.1761,39,UNPT1B00M,1
1810946.789,43,Gildan-5000-Navy-XL,1
1810946.789,43,Gildan-5000-ForestGreen-XL,1
1783409.1743,39,UNPT1B00M,1
1759366.118,3,3001_BLACK_M,1
1895108.1,6,shortsleeve_one_piece-white-6_12m,1
1895108.1,30,24878,1
1895108.1,30,3487,1
1895108.1,6,baby_tee-baby_blue-18_24m,1
1847818.26,1,mug10ozlowball,1
1502309.23,30,35357,1
1502309.23,30,35379,1
1502309.23,29,001-012-004,1
1502309.23,29,001-004-002,1
1865177.16,10,PRT-GEN-SBBKPK,1
1698177.29,3,18500_WHITE_L,1
564099.597,2,3419,1
564099.597,2,3422,1
564099.597,2,3417,1
1638729.89,10,PRT-GEN-SPF12TB,1
1655239.263,10,20596,2
1642292.6036,3,3001_HEATHER_CLAY_2XL,1
1746901.415,39,UNGT1B2XL,1
1505480.23627,39,UNPT1B3XL,1
1908951.1,42,11730-DELTA-WHITE-MD,1
1389409.13361,9,PR_11oz_Mug,1
324845.5132,29,005-002-005,1
324845.5132,29,005-002-003,1
324845.5132,29,005-002-005,1
192692.5045,16,47417,1
1499270.80666,29,002-009-001,1
794238.27474,29,022-088-006,1
679101.535,3,3001_BLACK_L,1
1713353.318,43,BellaCanvas-3001-White-L,1
1773337.163,42,5000-GILDANMEN-BLACK-LG,1
1373067.98,2,3417,1
899247.193,25,61748_Athletic Heather_XXL,1
1897464.18,10,20596,3
1547955.37,29,001-002-006,2
1547955.37,29,001-002-005,1
1547955.37,29,001-002-004,1
1547955.37,10,PRT-GEN-SOG18,1
1827262.62,3,18500_BLACK_L,1
1791830.58,3,3001_RED_L,1
1762208.9047,29,022-004-004,1
1762501.123,3,3001_HEATHER_TRUE_ROYAL_XL,1
1762501.123,3,3001_DARK_GREY_HEATHER_XS,1
1836370.5,3,3001_HEATHER_SLATE_2XL,1
648942.1749,29,022-088-002,1
264054.9072,3,3001_DEEP_HEATHER_L,1
1132005.1884,39,UNPT1W00M,1
1132005.1884,39,UNPT2H00M,1
1132005.1884,39,UNPT1W00L,1
1736584.498,29,001-018-002,1
1854295.652,41,711-M-LBL-1XL-00097,1
1645036.43,29,004-002-004,1
1621403.13,41,721-M-BLK-03L-00573,1
1621403.13,3,5000_BLACK_L,1
1621403.13,25,G5000_black_L,1
1907872.45,39,WOBF1W00S,1
1907872.45,1,6x6-clear,1
1907872.45,2,3422,1
1034421.3334,29,022-002-004,1
1721213.11,29,004-002-001,1
1494572.12,39,UNPT1B2XL,1
1765236.1,39,UNPT1B00L,1
1668803.777,16,23040,1
863274.77,10,20596,1
1720529.9,1,2x2-white,1
789126.407,3,3005_BLACK_XL,1
1728779.1284,26,150061014,1
1733770.7,10,20596,2
1505480.25882,39,UNGT1B00S,1
123752.11381,2,503,1
1896361.18,39,UNPT1W00L,1
1857299.35,10,20596,1
1809675.6,26,180094204,1
1756363.16,43,Gildan-2000-Black-3XL,1
1034421.3125,3,3001_BLACK_M,1
1508109.5945,39,WORB2B00L,1
1818891.75,10,20596,1
1295385.109,3,3001_HEATHER_SLATE_L,1
1468748.4628,30,3486,1
1122627.155,3,3001_DARK_GREY_HEATHER_M,1
105752.83,29,022-063-004,1
105752.83,25,B3001_charcoal_heather_XL,1
105752.83,10,20596,1
105752.83,25,B3001_Forest_XL,1
105752.83,25,B3001_Heather Red_L,1
105752.83,29,022-057-004,1
514941.1826,25,6005_black_M,1
1548055.4597,34,Gildan-5000-Black-L,1
1601157.1046,3,2000_WHITE_L,1
1860121.3,39,UNPT2H00S,1
1577292.3096,3,3001_WHITE_M,1
1577292.3096,25,B3001_Soft Pink_M,1
1135134.515,10,PRT-GEN-SPDTMD,1
1421420.3626,3,3001_HEATHER_MINT_S,1
1731168.1595,3,3001_DARK_GREY_HEATHER_L,1
1371867.79,30,941,1
1432899.504,1,6x6-white,1
1819400.104,29,002-004-001,1
1819400.104,29,002-009-001,1
1749215.169,1,4x4-white,1
1280396.24231,29,001-004-005,1
1280396.24231,29,001-002-005,1
1067649.87,10,20596,1
1800982.3716,3,3001_ATHLETIC_HEATHER_S,1
1508109.6041,3,18500_BLACK_2XL,1
1373974.91,2,3422,1
803121.1173,29,022-002-002,1
803121.1173,29,022-004-003,1
1448813.304,29,001-004-005,1
1857286.106,10,20596,2
1857286.106,10,20596,2
1857286.106,10,20596,4
1857286.106,10,20596,1
1763548.2,10,PRT-GEN-SPSCSPL**white,1
1945079.1,30,14731,1
61903.9087,16,45628,1
464460.10806,16,45587,1
1673961.1483,29,001-004-001,1
1775207.2027,3,3001_ATHLETIC_HEATHER_M,1
1269541.1061,10,20596,1
1269541.1061,10,20596,1
1403106.115,1,3x3-white,1
404594.239,10,20596,1
404594.239,10,20596,1
1848420.603,10,20596,1
1672798.289,29,001-002-003,1
175607.83,3,3001_HEATHER_CLAY_XL,1
1688842.371,2,3419,1
1688842.371,2,3419,1
1688842.371,2,3419,1
1688842.371,2,3419,1
1688842.371,2,3419,1
1476351.7528,29,001-004-001,1
1741962.393,16,48146,1
1653928.1,1,6x6-white,2
1419950.1012,41,721-M-BLK-03L-00573,1
1419950.1012,41,721-M-BLK-1XL-00575,1
1673954.2241,29,001-002-003,1
1280396.22745,29,001-004-001,1
1710559.17,3,18000_WHITE_M,1
1951601.1,16,23088,1
1619231.889,1,6x6-clear,2
567021.11592,10,PRT-GEN-SPF12TB,1
567021.11592,10,PRT-GEN-SOG16,1
756450.1802,3,3001_DARK_GREY_HEATHER_S,1
1637403.388,25,11730_Black_XL,1
1415602.1466,3,18000_BLACK_M,1
1872766.3,2,3419,1
1954522.5,29,005-004-001,1
1470663.188,29,022-022-001,1
1936351.2,42,3600-NL-BLACK-MD,1
840243.1712,3,3001_HEATHER_ICE_BLUE_XL,1
1882275.75,3,3001_VINTAGE_BLACK_XL,1
393521.2821,10,20596,1
1286578.16344,16,47417,1
1861895.3,26,STTU755C7271M,1
1861895.3,26,STSU811C0011S,1
1861895.3,30,51202,1
1658172.31,10,20596,1
794238.27777,29,022-055-003,1
794238.27777,29,002-004-004,1
1657420.263,10,20596,1
1657420.263,10,20596,1
1657420.263,10,20596,1
1778836.158,16,90,1
1769522.26,3,3600_BLACK_M,1
1218828.2956,6,mens_cranberry_large,1
1218828.2956,6,mens_charcoal_heather_large,1
1218828.2956,6,mens_heather_grey_small,1
1218828.2956,6,mens_navy_large,1
1218828.2956,6,mens_charcoal_heather_small,1
1636046.261,42,3001-BC-BLACK-XL,1
1901446.3,29,001-002-003,2
1901446.3,29,003-004-003,2
1901446.3,29,003-002-003,2
1340107.13964,2,3424,1
1114677.41,29,022-046-002,1
252107.17824,25,N3600_white_SM,1
1827418.8987,29,002-004-006,1
1617046.1738,3,5000_WHITE_L,1
1687466.436,1,mug11oz,1
1434824.13,1,laptopsleeve13,1
1434824.13,30,59710,1
1434824.13,1,spiral6x8ruled,1
1733770.165,10,20596,4
1691062.908,16,24485,1
1691062.908,16,48302,1
1280396.20228,29,001-004-003,1
1280396.20228,3,18000_BLACK_L,1
1746901.297,39,UNGT1B0XL,1
1488356.597,10,20596,1
789615.35,2,3424,1
112139.118072,25,N3900_Hot Pink_XL,1
